"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.052325408E1,3.194442391E-2,4.343071282E-1,2.484256178E-1
3.054314208E1,3.428487182E-1,2.634913921E-1,6.520137936E-2
3.056303108E1,1.874188930E-1,3.245611489E-1,-2.199836820E-2
3.058291908E1,2.117137164E-1,6.653286219E-1,1.191021875E-3
3.060280708E1,4.598380923E-1,8.063557148E-1,1.541763544E-1
3.062269508E1,5.021833777E-1,4.678153992E-1,7.564308494E-2
3.064258408E1,3.065882325E-1,-4.476081952E-2,-3.224885166E-1
3.066247208E1,2.031989843E-1,8.942941576E-2,-7.258867025E-1
3.068236008E1,9.962485731E-2,6.193947196E-1,-1.033097744E0
3.070224808E1,7.818541676E-2,1.225745916E0,-1.180446982E0
3.072213608E1,3.686370328E-2,1.328296661E0,-1.166970253E0
3.074202508E1,-2.861248851E-1,3.400335312E-1,-6.846759319E-1
3.076191308E1,-3.069418073E-1,-1.627369523E0,-1.365751475E-1
3.078180108E1,-6.748532653E-1,-3.174801350E0,-3.153627515E-1
3.080168908E1,-6.674830914E-1,-2.423114538E0,-2.954391241E-1
3.082157708E1,-4.803874064E-3,-5.643686056E-1,7.973729819E-2
3.084146608E1,5.514661670E-1,-6.517360806E-1,1.549005657E-1
3.086135408E1,1.032178760E0,-1.713897943E0,2.077936083E-1
3.088124208E1,5.701322556E-1,-3.219839036E-1,3.530094922E-1
3.090113008E1,2.193519147E-3,1.781252503E0,3.475434780E-1
3.092101808E1,-3.018246777E-2,2.600631475E0,-2.143299766E-2
3.094090708E1,2.887532115E-1,1.860031486E0,-4.202647805E-1
3.096079508E1,3.703054488E-1,1.254838109E0,-6.903290153E-1
3.098068308E1,2.799161971E-1,9.299348593E-1,-8.749285340E-1
3.100057108E1,2.397410125E-1,5.699440837E-1,-8.727235198E-1
3.102046008E1,2.161026746E-1,-4.772520065E-2,-5.859112740E-1
3.104034808E1,2.713154256E-1,-7.824465036E-1,-2.759948969E-1
3.106023608E1,3.335271180E-1,-1.447994232E0,-2.202174067E-1
3.108012408E1,2.843977809E-1,-1.846810579E0,-2.775237560E-1
3.110001208E1,1.643188596E-1,-1.897347808E0,-2.708914578E-1
3.111990108E1,8.758793026E-2,-1.668106794E0,-8.595601469E-2
3.113978908E1,8.952478319E-2,-1.363119245E0,2.884875238E-1
3.115967708E1,2.239448726E-1,-1.350340724E0,7.650300860E-1
3.117956508E1,3.885922730E-1,-1.658354163E0,8.105122447E-1
3.119945408E1,5.192064643E-1,-2.078114986E0,4.442294538E-1
3.121934208E1,6.423146129E-1,-2.283518791E0,-2.356245369E-1
3.123923008E1,7.701233029E-1,-2.152073622E0,-6.006563306E-1
3.125911808E1,6.536287665E-1,-1.890110016E0,-5.165566206E-1
3.127900608E1,3.391363844E-2,-1.295415282E0,-3.118700087E-1
3.129889508E1,-5.335708261E-1,-3.720827997E-1,-2.428534776E-1
3.131878308E1,-6.514845490E-1,8.762133121E-2,-3.205557466E-1
3.133867108E1,-5.925173759E-1,2.771763802E-1,-2.060272098E-1
3.135855908E1,-6.269153953E-1,1.648452729E-1,4.868385568E-2
3.137844808E1,-1.054919600E0,-4.662532806E-1,4.508563876E-1
3.139833608E1,-2.327484369E0,-1.463401198E0,9.834514856E-1
3.141822408E1,-3.116035700E0,-1.206350207E0,1.572806120E0
3.143811208E1,-2.395685673E0,-8.655731678E-1,2.003645182E0
3.145800117E1,-1.555726409E0,-5.224920511E-1,1.803393245E0
3.147789017E1,-1.455321312E0,2.746722102E-1,1.410802960E0
3.149777817E1,-1.712501526E0,6.568296552E-1,1.177817822E0
3.151766617E1,-1.784767866E0,3.378653824E-1,7.667738795E-1
3.153755417E1,-1.335099936E0,2.126252651E-1,4.396405518E-1
3.155744317E1,-6.988083720E-1,1.477072984E-1,2.059413344E-1
3.157733117E1,-1.327600181E-1,-8.941822499E-2,1.358370334E-1
3.159721917E1,6.005070806E-1,-1.461106241E-1,2.677684724E-1
3.161710717E1,9.623614550E-1,-2.323868573E-1,4.756325185E-1
3.163699517E1,8.692695498E-1,3.537850082E-1,5.228541493E-1
3.165688417E1,8.907952309E-1,1.187796712E0,1.858551502E-1
3.167677217E1,7.631962299E-1,1.412173986E0,-3.357121050E-1
3.169666017E1,4.406473935E-1,1.315886378E0,-7.029044628E-1
3.171654817E1,1.631608754E-1,1.457340240E0,-9.035807848E-1
3.173643717E1,2.537225187E-2,2.180958033E0,-1.008222103E0
3.175632517E1,2.863665819E-1,2.719926119E0,-1.101182699E0
3.177621317E1,6.605725288E-1,2.178030968E0,-8.858762980E-1
3.179610117E1,7.019237876E-1,8.961366415E-1,-5.203776956E-1
3.181599017E1,4.864637852E-1,-1.800012775E-2,-2.681477666E-1
3.183587817E1,6.278289855E-2,-3.380326629E-1,2.458058298E-2
3.185576617E1,-9.803546220E-2,-8.219063282E-1,2.714010775E-1
3.187565417E1,1.922970563E-1,-1.946841478E0,5.688999891E-1
3.189554317E1,4.287640452E-1,-2.116727352E0,4.400233924E-1
3.191543117E1,2.939577699E-1,-8.930830359E-1,1.265944168E-2
3.193531917E1,1.541077644E-1,6.620749235E-1,-2.557348609E-1
3.195520717E1,6.698988080E-1,1.448989034E0,-4.383732080E-1
3.197509517E1,9.722076058E-1,1.805400372E0,-4.910539389E-1
3.199498417E1,9.466972947E-1,2.002215862E0,-4.393869638E-1
3.201487217E1,7.693687677E-1,1.878936172E0,-3.885733485E-1
3.203476017E1,6.855216026E-1,1.223811746E0,-2.446406782E-1
3.205464817E1,8.170205951E-1,3.742366731E-1,-7.658776641E-2
3.207453717E1,9.123344421E-1,2.812828124E-2,8.815103024E-2
3.209442517E1,8.795201778E-1,-1.045399345E-3,1.921147108E-1
3.211431317E1,7.505893111E-1,-1.576734185E-1,4.233101383E-2
3.213420117E1,6.390533447E-1,-5.438886285E-1,-2.935896218E-1
3.215409017E1,6.006187797E-1,-8.060302138E-1,-3.480598629E-1
3.217397817E1,5.471439958E-1,-6.039624214E-1,-2.385170609E-1
3.219386617E1,5.145270228E-1,-3.101979196E-1,-1.433495730E-1
3.221375417E1,5.604262948E-1,-1.646471173E-1,-4.646826535E-2
3.223364317E1,7.290237546E-1,-2.285684496E-1,4.974492639E-2
3.225353117E1,8.729667068E-1,-4.733501971E-1,7.571329176E-2
3.227341917E1,7.892572284E-1,-3.956169784E-1,1.994435303E-2
3.229330717E1,4.651407599E-1,2.052320912E-2,-1.696840376E-1
3.231319517E1,2.466397434E-1,5.459588170E-1,-3.186894953E-1
3.233308417E1,1.756114215E-1,9.174838066E-1,-2.675037682E-1
3.235297217E1,1.205682382E-2,1.122816563E0,-1.321387589E-1
3.237286017E1,-2.436682880E-1,1.361507773E0,1.482858323E-2
3.239274817E1,-5.096248984E-1,1.130535126E0,1.992862672E-1
3.241263717E1,-9.447595477E-1,-9.335923940E-2,5.159190893E-1
3.243252517E1,-1.870336533E0,-1.153703809E0,1.017247796E0
3.245241329E1,-2.594221830E0,-8.406259418E-1,1.419372082E0
3.247230129E1,-1.936647892E0,-2.147558481E-1,1.556653261E0
3.249219029E1,-6.949129701E-1,8.695016503E-1,1.439836383E0
3.251207829E1,1.853064299E-1,2.073218346E0,1.072743177E0
3.253196629E1,5.588606000E-1,2.415468454E0,6.751403213E-1
3.255185429E1,5.476949811E-1,1.756294012E0,4.091056287E-1
3.257174329E1,5.415087938E-1,1.248917460E0,4.093705714E-1
3.259163129E1,7.627917528E-1,1.180165887E0,5.546656847E-1
3.261151929E1,1.354551315E0,1.220607996E0,5.867252946E-1
3.263140729E1,2.010804176E0,1.138985872E0,4.485135972E-1
3.265129629E1,2.267891169E0,1.235555172E0,2.120176852E-1
3.267118429E1,2.178101778E0,1.911455154E0,-3.833148628E-2
3.269107229E1,1.906762004E0,2.367501497E0,-2.485979795E-1
3.271096029E1,1.662400007E0,2.736732244E0,-3.923805654E-1
3.273084929E1,1.417215347E0,2.822324276E0,-4.369987547E-1
3.275073729E1,1.297183633E0,2.484885693E0,-4.452969134E-1
3.277062529E1,1.165175438E0,1.984618664E0,-3.177665174E-1
3.279051329E1,9.459756613E-1,1.582780600E0,-2.422744334E-1
3.281040229E1,7.258561850E-1,1.482804418E0,-1.660504639E-1
3.283029029E1,3.277548552E-1,1.549356341E0,-3.879148513E-2
3.285017829E1,-1.697088010E-4,1.375439763E0,-5.114651285E-3
3.287006629E1,2.515702248E-1,6.516026855E-1,-9.859897941E-2
3.288995529E1,9.002432227E-1,-4.008581638E-1,-9.676384926E-2
3.290984329E1,9.167872667E-1,-1.614702493E-1,-1.182095110E-1
3.292973129E1,7.596184611E-1,5.288196802E-1,-1.252074689E-1
3.294961929E1,1.201014042E0,3.344020247E-1,-1.787267178E-1
3.296950829E1,1.546454668E0,2.932529151E-1,-1.256480515E-1
3.298939629E1,1.238006949E0,8.683142662E-1,-9.426112473E-2
3.300928429E1,6.837155819E-1,1.403451443E0,-2.085954100E-1
3.302917229E1,4.116869867E-1,1.567767978E0,-3.003948331E-1
3.304906129E1,4.426812828E-1,1.481472850E0,-2.716762722E-1
3.306894929E1,6.541943550E-1,1.149892449E0,-1.003557965E-1
3.308883729E1,7.997962236E-1,1.004699111E0,5.249145627E-2
3.310872529E1,8.198651671E-1,1.172574997E0,2.669995092E-2
3.312861429E1,9.059927464E-1,1.298646808E0,-6.191319227E-2
3.314850229E1,1.054162383E0,1.385531545E0,-1.137109324E-1
3.316839029E1,1.097283840E0,1.516905665E0,-1.116016507E-1
3.318827829E1,1.111902475E0,1.507900476E0,-7.555439323E-2
3.320816729E1,1.199014902E0,1.417910457E0,-5.172970891E-2
3.322805529E1,1.335250735E0,1.394986391E0,-4.791976511E-2
3.324794329E1,1.455489278E0,1.309159875E0,-5.271492526E-2
3.326783129E1,1.460174561E0,1.129840612E0,-4.409857094E-2
3.328772029E1,1.194902539E0,1.148965240E0,-3.360192105E-2
3.330760829E1,7.774499059E-1,1.228757381E0,7.788739353E-2
3.332749629E1,4.328594208E-1,1.053601027E0,2.147708982E-1
3.334738429E1,1.941563338E-1,8.083606958E-1,2.151145339E-1
3.336727329E1,1.652734578E-1,8.554482460E-1,1.194516942E-1
3.338716129E1,3.137187958E-1,1.086162686E0,1.905712858E-2
3.340704929E1,5.833617449E-1,1.240587711E0,-5.948686972E-2
3.342693729E1,8.486853838E-1,1.324676991E0,-1.308940053E-1
3.344682629E1,1.008423924E0,1.320262909E0,-2.193075716E-1
3.346671429E1,9.581464529E-1,1.312333107E0,-3.031372130E-1
3.348660229E1,7.424983382E-1,1.350078225E0,-3.417769969E-1
3.350649029E1,5.724792480E-1,1.358584046E0,-3.062293530E-1
3.352637929E1,5.095248222E-1,1.308246255E0,-2.546309233E-1
3.354626729E1,5.167742372E-1,1.102276921E0,-1.980797499E-1
3.356615529E1,4.708706141E-1,8.739686012E-1,-1.401524991E-1
3.358604329E1,2.879514396E-1,7.887376547E-1,-9.373088926E-2
3.360593229E1,3.260231577E-3,7.879364491E-1,-7.945516706E-2
3.362582029E1,-3.057552874E-1,8.613361120E-1,-7.629444450E-2
3.364570829E1,-3.964051902E-1,8.761649132E-1,-9.730076790E-2
3.366559629E1,-3.123246729E-1,1.023386121E0,-1.236404032E-1
3.368548529E1,-2.066917419E-1,1.408353448E0,-1.170825884E-1
3.370537329E1,3.876305744E-2,1.603932142E0,-8.032727987E-2
3.372526129E1,2.493743300E-1,1.506926298E0,-4.974472523E-2
3.374514929E1,1.621385366E-1,1.552229762E0,3.425921872E-2
3.376503829E1,-1.507209837E-1,1.730055571E0,1.363737583E-1
3.378492629E1,-5.085535645E-1,1.822049260E0,2.296508253E-1
3.380481429E1,-7.430179715E-1,1.941329360E0,4.787098467E-1
3.382470329E1,-6.778848767E-1,2.542239904E0,6.686900258E-1
3.384459129E1,-6.607161760E-1,2.315111876E0,6.718156934E-1
3.386447929E1,-5.093333721E-1,1.668107748E0,6.141804457E-1
3.388436729E1,4.713179544E-2,1.582433581E0,5.084348917E-1
3.390425629E1,4.889886081E-1,1.194683313E0,5.464770198E-1
3.392414429E1,5.011340976E-1,5.798911452E-1,5.527583361E-1
3.394403229E1,3.887295723E-1,2.035767585E-1,6.972526312E-1
3.396392029E1,3.513185084E-1,2.815739214E-1,8.666027188E-1
3.398380929E1,4.271821082E-1,2.185183614E-1,9.262982607E-1
3.400369729E1,8.780819178E-1,-2.178056631E-3,9.326145053E-1
3.402358529E1,1.491592169E0,-2.202949487E-2,8.460387588E-1
3.404347329E1,1.801831365E0,9.956909418E-1,8.192290068E-1
3.406336229E1,1.799420714E0,1.752500772E0,7.327352166E-1
3.408325029E1,1.607326508E0,1.717656732E0,5.664035678E-1
3.410313829E1,1.261110187E0,1.331189632E0,5.393620133E-1
3.412302629E1,1.035565734E0,8.695598245E-1,6.990672946E-1
3.414291529E1,1.033604264E0,8.213712573E-1,7.506576777E-1
3.416280329E1,1.001403689E0,1.288801908E0,4.976492524E-1
3.418269129E1,7.919512391E-1,1.602126956E0,2.842454314E-1
3.420258029E1,6.458711028E-1,1.601635218E0,1.037897989E-1
3.422246829E1,6.641430259E-1,1.387757301E0,-7.461162657E-2
3.424235629E1,7.290098667E-1,1.171947122E0,-2.330459356E-1
3.426224429E1,8.337315321E-1,1.057873130E0,-3.317609727E-1
3.428213329E1,9.024790525E-1,1.009060979E0,-3.427522480E-1
3.430202129E1,8.582544923E-1,1.062994480E0,-2.785819769E-1
3.432190929E1,8.448680639E-1,1.028219819E0,-2.869649231E-1
3.434179729E1,8.616028428E-1,8.225657940E-1,-2.328772545E-1
3.436168629E1,7.798317671E-1,6.156055331E-1,-1.452629119E-1
3.438157429E1,6.356673837E-1,5.130020380E-1,-1.367927641E-1
3.440146229E1,5.771492124E-1,4.571745694E-1,-7.944720984E-2
3.442135029E1,5.305539370E-1,5.913743377E-1,-1.504965574E-1
3.444123929E1,7.320854068E-1,1.172999591E-1,-1.391709298E-1
3.446112633E1,8.444948792E-1,-9.309227467E-1,-7.199808210E-2
3.448101433E1,-2.573292255E-1,-1.399530172E-1,-2.318287194E-1
3.450090333E1,-5.023676157E-1,7.580914497E-1,-4.566147327E-1
3.452079133E1,-4.356070459E-1,1.364694357E0,-5.986397862E-1
3.454067933E1,-3.599905074E-1,1.613505483E0,-6.214544177E-1
3.456056733E1,-1.217421442E-1,1.644076586E0,-5.023653507E-1
3.458045633E1,3.946582973E-1,1.324120522E0,-2.695865333E-1
3.460034433E1,7.612740397E-1,1.200968862E0,6.663808972E-2
3.462023233E1,9.067873955E-1,1.298322320E0,3.251462579E-1
3.464012033E1,1.073433280E0,1.336131692E0,3.158528507E-1
3.466000933E1,1.303742051E0,1.009289503E0,1.568507403E-1
3.467989733E1,1.552718997E0,5.498125553E-1,1.520702615E-2
3.469978533E1,1.663226604E0,5.339308828E-2,2.605077624E-2
3.471967433E1,1.788423300E0,-8.654475212E-1,1.289376616E-1
3.473956233E1,1.583479881E0,-1.667310476E0,7.988168299E-2
3.475945033E1,9.226368070E-1,-1.776974678E0,3.485922143E-2
3.477933833E1,2.662879229E-1,-8.964630365E-1,5.407933891E-2
3.479922733E1,-2.616790682E-2,-1.898880899E-1,3.785203025E-2
3.481911533E1,1.244932190E-1,-1.540872753E-1,8.887123317E-3
3.483900333E1,3.815537989E-1,-2.489248961E-1,-5.967503414E-2
3.485889133E1,5.721090436E-1,-2.337169200E-1,-3.952445090E-2
3.487878033E1,6.167516112E-1,-1.697610617E-1,6.096174009E-3
3.489866833E1,6.004019380E-1,-1.826108098E-1,-3.309543431E-2
3.491855633E1,4.619494081E-1,-2.140808702E-1,-9.090037644E-2
3.493844533E1,3.136040568E-1,-2.150472403E-1,-1.635647565E-1
3.495833333E1,2.104247510E-1,-2.168976516E-1,-2.475899756E-1
3.497822133E1,1.180865988E-1,-1.048954725E-1,-3.068088591E-1
3.499810933E1,-5.650914740E-3,2.552898824E-1,-3.614860475E-1
3.501799833E1,-9.360856563E-2,6.759670973E-1,-4.168278277E-1
3.503788633E1,-1.008350775E-1,9.454523921E-1,-4.636447132E-1
3.505777433E1,-3.030918539E-2,1.056413054E0,-3.914868534E-1
3.507766233E1,6.542000920E-2,9.417797923E-1,-1.838268489E-1
3.509755133E1,1.398504078E-1,5.717129707E-1,9.574028850E-2
3.511743933E1,9.707400948E-2,-7.067197561E-1,4.524499178E-1
3.513732733E1,-6.883107424E-1,-3.327636480E0,9.220309854E-1
3.515721633E1,-3.715442657E0,-2.135255098E0,1.264442563E0
3.517710433E1,-4.290624142E0,-2.778851092E-1,1.631748438E0
3.519699233E1,-2.132279158E0,-7.651479840E-1,1.720955849E0
3.521688033E1,-6.919590831E-1,6.913191676E-1,1.378754854E0
3.523676933E1,-8.199716210E-1,1.620273829E0,1.021360040E0
3.525665733E1,-1.098989129E0,1.810919404E0,6.473942995E-1
3.527654533E1,-1.017273188E0,6.481016278E-1,5.178146362E-1
3.529643433E1,-6.275494099E-1,-4.677094519E-1,6.094413400E-1
3.531632233E1,-1.506323814E-1,-3.834824562E-1,7.145373225E-1
3.533621033E1,4.200313687E-1,7.936876267E-2,7.219048738E-1
3.535609833E1,8.282207251E-1,2.169650793E-1,6.736569405E-1
3.537598733E1,8.753241301E-1,5.804046392E-1,6.089068055E-1
3.539587533E1,7.836619020E-1,1.258038402E0,4.359080493E-1
3.541576333E1,8.085284829E-1,1.620044470E0,1.905235648E-1
3.543565133E1,7.892364264E-1,1.546643615E0,5.300113931E-2
3.545554042E1,6.287981272E-1,1.110450625E0,-3.909210488E-2
3.547542842E1,4.128508568E-1,5.265741944E-1,-1.058647037E-1
3.549531642E1,4.108130932E-1,4.774242938E-1,-3.253982663E-1
3.551520542E1,4.998159111E-1,7.134556174E-1,-5.854556561E-1
3.553509342E1,6.011183858E-1,8.680939674E-1,-7.290943861E-1
3.555498142E1,5.265817642E-1,9.369868636E-1,-7.845079899E-1
3.557486942E1,4.372330010E-1,1.104908824E0,-7.264065146E-1
3.559475842E1,5.523501635E-1,1.002938986E0,-5.476282239E-1
3.561464642E1,7.579655647E-1,3.407612443E-1,-3.390080035E-1
3.563453442E1,7.132545114E-1,-3.387345672E-1,-5.222738720E-3
3.565442342E1,3.137644827E-1,-6.167112589E-1,3.588390648E-1
3.567431142E1,2.612979114E-1,-3.528364003E-1,3.359799385E-1
3.569419942E1,6.468556523E-1,1.600403190E-1,-3.547141328E-2
3.571408742E1,1.462042689E0,-2.154938579E-1,1.095392630E-1
3.573397642E1,5.494493246E-1,2.599675357E-1,3.832084313E-2
3.575386442E1,-6.742596030E-1,6.904279441E-2,-2.770068347E-1
3.577375242E1,-9.994772077E-1,2.856023610E-1,-7.369073629E-1
3.579364042E1,-8.850651979E-1,4.546192288E-1,-1.081547737E0
3.581352942E1,-5.452716947E-1,4.916251302E-1,-1.126727581E0
3.583341742E1,-2.490147389E-2,4.593800902E-1,-9.135529399E-1
3.585330542E1,3.626959324E-1,6.949208379E-1,-5.279974937E-1
3.587319442E1,5.654001832E-1,9.781244993E-1,-7.361689210E-2
3.589308242E1,8.323932886E-1,1.099868774E0,2.393753380E-1
3.591297042E1,1.310005546E0,1.025235415E0,4.036849141E-1
3.593285842E1,1.790724277E0,9.497978091E-1,3.062838912E-1
3.595274742E1,2.019097328E0,7.562548518E-1,-8.556239307E-2
3.597263542E1,2.233534336E0,-1.310586743E-2,-4.284313023E-1
3.599252342E1,2.311019421E0,-1.114757538E0,-4.448087215E-1
3.601241242E1,1.824162245E0,-1.654685736E0,-3.629804254E-1
3.603230042E1,9.437569976E-1,-1.552997231E0,-1.587755382E-1
3.605218842E1,3.851024061E-2,-8.964881301E-1,5.116290227E-2
3.607207642E1,-3.853980303E-1,-5.745791197E-1,9.517224878E-2
3.609196542E1,-4.007986784E-1,-4.646603763E-1,1.057807282E-1
3.611185342E1,-1.370982379E-1,-2.772135437E-1,1.204966828E-1
3.613174142E1,2.196906954E-1,-1.806581914E-1,1.165716071E-2
3.615162942E1,4.536824226E-1,-3.216113895E-2,-2.002044916E-1
3.617151842E1,5.596377254E-1,2.276234627E-1,-4.245775044E-1
3.619140642E1,5.196987391E-1,3.723455071E-1,-4.511474669E-1
3.621129442E1,4.371228516E-1,4.707648456E-1,-3.243272007E-1
3.623118342E1,2.750567496E-1,4.602707624E-1,-1.366782635E-1
3.625107142E1,-8.466831408E-3,3.633098602E-1,1.286793649E-1
3.627095942E1,-3.672415614E-1,-1.596691459E-1,4.853126705E-1
3.629084742E1,-1.033440828E0,-1.645807743E0,1.068214655E0
3.631073642E1,-3.373135090E0,-3.052881956E0,1.789866209E0
3.633062442E1,-4.764942646E0,-2.042562246E0,2.219322205E0
3.635051242E1,-2.771442175E0,-1.311656713E0,2.115854740E0
3.637040142E1,-1.298325777E0,5.570483804E-1,1.204153299E0
3.639028942E1,-1.132557750E0,1.916572571E0,6.805255413E-1
3.641017742E1,-1.186793208E0,1.418697476E0,7.413756847E-2
3.643006542E1,-1.367409706E0,-5.360376835E-1,-6.687899679E-2
3.644995517E1,-1.353143692E0,-9.755992293E-1,3.289535940E-1
3.646984317E1,-7.975260615E-1,-3.523742557E-1,6.159780622E-1
3.648973117E1,-1.227933541E-1,-8.989376575E-2,7.194673419E-1
3.650962017E1,1.307330877E-1,-7.623399794E-2,6.513867378E-1
3.652950817E1,2.945262194E-2,4.610087276E-1,4.789984524E-1
3.654939617E1,6.641786546E-2,1.148044348E0,2.767511606E-1
3.656928517E1,2.469107956E-1,1.367374539E0,1.603087783E-1
3.658917317E1,2.594037354E-1,1.171312094E0,7.370655984E-2
3.660906117E1,2.551712394E-1,8.375644088E-1,-2.103959620E-1
3.662894917E1,3.239325881E-1,5.600613356E-1,-6.393292546E-1
3.664883817E1,4.926267862E-1,6.951381564E-1,-9.695372581E-1
3.666872617E1,6.067793369E-1,7.658499479E-1,-1.184430361E0
3.668861417E1,5.070508122E-1,7.590785027E-1,-1.192427874E0
3.670850317E1,2.903100550E-1,2.979941070E-1,-8.082149029E-1
3.672839117E1,3.732631207E-1,-8.617012501E-1,-3.633311093E-1
3.674827917E1,6.047908068E-1,-1.870995760E0,-1.975278258E-1
3.676816717E1,4.630938470E-1,-2.229970455E0,1.980829984E-2
3.678805617E1,2.210045457E-1,-4.984305501E-1,6.228832006E-1
3.680794417E1,2.898173928E-1,1.441799164E0,6.345789433E-1
3.682783217E1,1.356513619E0,1.670690060E0,3.563670814E-1
3.684772117E1,1.495932221E0,3.689047396E-1,-3.365900218E-1
3.686760917E1,4.703344777E-2,-8.051900864E-1,-1.327152014E0
3.688749717E1,-1.072449803E0,-4.226796925E-1,-1.860239863E0
3.690738517E1,-1.296684861E0,3.025666475E-1,-1.858679056E0
3.692727417E1,-8.613882661E-1,9.516860843E-1,-1.214511275E0
3.694716217E1,-1.961922944E-1,1.487995386E0,-3.519988060E-1
3.696705017E1,5.067960620E-1,1.698933721E0,2.049570382E-1
3.698693917E1,1.045806766E0,1.402157545E0,5.007885695E-1
3.700682717E1,1.345874190E0,8.050426245E-1,6.488710046E-1
3.702671517E1,1.596877456E0,1.534253955E-1,6.629226804E-1
3.704660417E1,1.709792376E0,-5.318583250E-1,6.745827794E-1
3.706649217E1,1.856774807E0,-1.115703106E0,7.887260318E-1
3.708638017E1,1.978959560E0,-1.736124039E0,3.671448827E-1
3.710626817E1,1.467606306E0,-2.646409035E0,-4.514343739E-1
3.712615717E1,5.380764604E-1,-2.452403307E0,-7.561460733E-1
3.714604517E1,-1.195963770E-1,-1.252726674E0,-4.289509952E-1
3.716593317E1,-2.270906270E-1,-7.296030521E-1,-4.873414710E-2
3.718582217E1,6.089392304E-2,-8.782153130E-1,4.258341715E-2
3.720571017E1,3.240893185E-1,-5.033701658E-1,1.761389710E-2
3.722559817E1,4.265633225E-1,2.777851000E-2,-4.575240240E-2
3.724548617E1,5.765213370E-1,1.074162945E-1,-1.602806300E-1
3.726537517E1,6.168950796E-1,-1.015167460E-1,-2.657477558E-1
3.728526317E1,3.356428444E-1,-8.475477993E-2,-2.709735632E-1
3.730515117E1,-5.083702132E-2,2.139552236E-1,-2.671838105E-1
3.732504017E1,-2.772528231E-1,5.514318943E-1,-1.421384662E-1
3.734492817E1,-4.390212595E-1,5.632645488E-1,8.728150278E-2
3.736481617E1,-7.156560421E-1,1.536968052E-1,4.346949458E-1
3.738470517E1,-1.512051582E0,-9.625536203E-1,1.012058258E0
3.740459317E1,-3.446956158E0,-1.951045394E0,1.747519374E0
3.742448117E1,-3.938645840E0,-1.834924817E0,2.252743244E0
3.744436917E1,-2.437156200E0,-1.045927525E0,2.161455870E0
3.746425754E1,-1.598931789E0,5.997619629E-1,1.331538677E0
3.748414554E1,-1.407816648E0,1.798139453E0,8.239238858E-1
3.750403354E1,-1.325651646E0,1.103364825E0,2.282022983E-1
3.752392254E1,-1.345247269E0,-5.349416137E-1,6.821893901E-2
3.754381054E1,-1.144617200E0,-6.397048235E-1,4.199725389E-1
3.756369854E1,-5.850031972E-1,1.456863731E-1,7.750734687E-1
3.758358754E1,-1.840986684E-2,2.834841013E-1,7.286177278E-1
3.760347554E1,1.932562739E-1,1.248826981E-1,5.484681129E-1
3.762336354E1,3.378250003E-1,4.589206874E-1,3.678736985E-1
3.764325154E1,6.012384295E-1,1.059564590E0,2.365034670E-1
3.766314054E1,8.166085482E-1,1.416449666E0,1.054079905E-1
3.768302854E1,8.264721632E-1,1.501355529E0,-1.642567664E-1
3.770291654E1,7.596455812E-1,1.398852825E0,-6.143803000E-1
3.772280554E1,7.569441199E-1,1.459162712E0,-9.917733669E-1
3.774269354E1,8.452892303E-1,1.641226649E0,-1.197510958E0
3.776258154E1,9.021843076E-1,1.798424006E0,-1.249795556E0
3.778247054E1,4.709547758E-1,1.997773647E0,-7.103356123E-1
3.780235854E1,4.157793522E-1,1.283925772E0,3.737394884E-2
3.782224654E1,6.503751278E-1,-3.019477427E-1,2.618312836E-1
3.784213454E1,4.352189004E-1,-1.528609991E0,5.064726472E-1
3.786202354E1,-1.725144833E-1,-1.415404916E0,8.143358231E-1
3.788191154E1,-3.227113783E-1,-6.118563414E-1,6.843628883E-1
3.790179954E1,7.421336174E-1,-8.500143886E-1,3.642039299E-1
3.792168854E1,5.695844293E-1,-4.736076891E-1,-2.284296900E-1
3.794157654E1,-3.712384701E-1,7.720597386E-1,-4.830685556E-1
3.796146454E1,-5.602819324E-1,2.093958378E0,-7.069239616E-1
3.798135354E1,4.105607420E-2,2.524565220E0,-7.847184539E-1
3.800124154E1,8.583008647E-1,2.144487381E0,-6.230241656E-1
3.802112954E1,1.273836970E0,2.032003164E0,-3.658977747E-1
3.804101754E1,1.422319174E0,1.773437142E0,-1.000690907E-1
3.806090654E1,1.616481423E0,9.594234824E-1,1.423780806E-2
3.808079454E1,1.688335896E0,1.318073869E-1,-1.197329834E-1
3.810068254E1,1.557923079E0,-5.349709988E-1,-2.825981677E-1
3.812057154E1,1.383178115E0,-1.097671986E0,-1.869220436E-1
3.814045954E1,1.110465527E0,-1.424005270E0,-3.189658001E-2
3.816034754E1,6.553911567E-1,-1.258481741E0,2.810764872E-2
3.818023654E1,3.451495767E-1,-6.065913439E-1,-3.740962967E-2
3.820012454E1,3.670494258E-1,2.153573185E-1,-1.857125163E-1
3.822001254E1,4.940219820E-1,9.599834681E-1,-2.693675160E-1
3.823990154E1,6.523268223E-1,1.072108746E0,-2.260529250E-1
3.825978954E1,7.985015512E-1,7.972172499E-1,-1.543728411E-1
3.827967754E1,8.551157713E-1,4.873941839E-1,-1.100757197E-1
3.829956554E1,7.990778089E-1,3.369157612E-1,-2.698850073E-2
3.831945454E1,6.840330958E-1,2.953999639E-1,-3.572573187E-3
3.833934254E1,5.657217503E-1,1.985641122E-1,-9.508795291E-2
3.835923054E1,4.341844022E-1,2.822772563E-1,-2.056298405E-1
