"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.909509846E1,-4.214483300E0,-8.802684372E0,-9.934724911E-1
3.911498646E1,-4.091352925E0,-8.864481255E0,-9.580594873E-1
3.913487546E1,-3.829936777E0,-8.956313531E0,-1.162826641E0
3.915476346E1,-3.529434624E0,-9.039900064E0,-1.435054802E0
3.917465146E1,-3.325186704E0,-9.084542386E0,-1.627983828E0
3.919454046E1,-3.298308807E0,-9.087457223E0,-1.665933135E0
3.921442846E1,-3.389660150E0,-9.060140786E0,-1.631000115E0
3.923431646E1,-3.523554956E0,-9.014737741E0,-1.598496028E0
3.925420446E1,-3.649679398E0,-8.986354187E0,-1.470155053E0
3.927409346E1,-3.693967963E0,-9.011524696E0,-1.176064591E0
3.929398146E1,-3.599666993E0,-9.092632009E0,-7.762524495E-1
3.931386946E1,-3.459175943E0,-9.170123404E0,-4.230918800E-1
3.933375846E1,-3.360142528E0,-9.212978817E0,-2.579750433E-1
3.935364646E1,-3.333853154E0,-9.223395631E0,-2.247287435E-1
3.937353446E1,-3.333686509E0,-9.224762710E0,-1.625407363E-1
3.939342346E1,-3.319399129E0,-9.231301067E0,-2.826140908E-2
3.941331146E1,-3.277326366E0,-9.245489336E0,1.270863360E-1
3.943319946E1,-3.216716468E0,-9.264218552E0,2.511783129E-1
3.945308867E1,-3.169204917E0,-9.278460615E0,3.200343752E-1
3.947297667E1,-3.159450884E0,-9.280813535E0,3.471246350E-1
3.949286467E1,-3.180650842E0,-9.273158945E0,3.579204589E-1
3.951275367E1,-3.207629895E0,-9.262540401E0,3.905715303E-1
3.953264167E1,-3.211848661E0,-9.257424088E0,4.693069934E-1
3.955252967E1,-3.185268388E0,-9.258134524E0,6.140975381E-1
3.957241867E1,-3.136601135E0,-9.259405709E0,8.131636561E-1
3.959230667E1,-3.091706798E0,-9.257636926E0,9.867112825E-1
3.961219467E1,-3.063035561E0,-9.262547418E0,1.029139264E0
3.963208367E1,-3.057585371E0,-9.272891142E0,9.490908086E-1
3.965197167E1,-3.066320526E0,-9.281048008E0,8.342220379E-1
3.967185967E1,-3.086867934E0,-9.282377080E0,7.381141316E-1
3.969174767E1,-3.133704717E0,-9.269553552E0,7.009924983E-1
3.971163667E1,-3.222601983E0,-9.248508838E0,5.621536883E-1
3.973152467E1,-3.434589863E0,-9.189002309E0,4.433521990E-2
3.975141267E1,-3.704065813E0,-9.071714180E0,-4.690515798E-1
3.977130167E1,-3.960247533E0,-8.937973155E0,-8.155869616E-1
3.979118967E1,-4.146052751E0,-8.820589131E0,-1.115140989E0
3.981107767E1,-4.269229611E0,-8.715183713E0,-1.433651470E0
3.983096667E1,-4.365510449E0,-8.624204546E0,-1.673778491E0
3.985085467E1,-4.468069442E0,-8.552834017E0,-1.766774801E0
3.987074267E1,-4.595811515E0,-8.487290238E0,-1.755139865E0
3.989063167E1,-4.746981044E0,-8.413149297E0,-1.709143913E0
3.991051967E1,-4.901744855E0,-8.333747032E0,-1.660624302E0
3.993040767E1,-5.045596885E0,-8.259773322E0,-1.598184810E0
3.995029667E1,-5.179545486E0,-8.191826922E0,-1.517358894E0
3.997018467E1,-5.298305359E0,-8.127578886E0,-1.451386368E0
3.999007267E1,-5.374862954E0,-8.083917727E0,-1.413224368E0
4.000996167E1,-5.393169417E0,-8.075410613E0,-1.391977926E0
4.002984967E1,-5.354739177E0,-8.102552218E0,-1.382589344E0
4.004973767E1,-5.278081595E0,-8.152161165E0,-1.385726083E0
4.006962667E1,-5.174035655E0,-8.217717808E0,-1.390890490E0
4.008951467E1,-5.049765365E0,-8.291799107E0,-1.407843468E0
4.010940267E1,-4.910449020E0,-8.370125484E0,-1.436872555E0
4.012929167E1,-4.767808533E0,-8.447457250E0,-1.464433260E0
4.014917967E1,-4.655050534E0,-8.506656216E0,-1.484384106E0
4.016906767E1,-4.635280221E0,-8.528102633E0,-1.421878248E0
4.018895667E1,-4.675745877E0,-8.537908999E0,-1.215569695E0
4.020884467E1,-4.714223187E0,-8.546617257E0,-9.836458066E-1
4.022873267E1,-4.759374509E0,-8.527934818E0,-9.267117602E-1
4.024862067E1,-4.793353849E0,-8.497380778E0,-1.026826690E0
4.026850967E1,-4.851720171E0,-8.472661089E0,-9.544344328E-1
4.028839767E1,-4.950018883E0,-8.445223029E0,-6.415623486E-1
4.030828567E1,-5.026719734E0,-8.411750643E0,-4.589317671E-1
4.032817467E1,-5.046220783E0,-8.394275070E0,-5.548965627E-1
4.034806267E1,-4.981769848E0,-8.414477200E0,-7.840117047E-1
4.036795067E1,-4.860164135E0,-8.474446244E0,-8.936816429E-1
4.038783967E1,-4.717812501E0,-8.558214625E0,-8.575107669E-1
4.040772767E1,-4.582472262E0,-8.630645839E0,-8.654474120E-1
4.042761567E1,-4.479390821E0,-8.675598063E0,-9.513836481E-1
4.044750467E1,-4.423856013E0,-8.695631794E0,-1.025474960E0
4.046739308E1,-4.402644069E0,-8.704680945E0,-1.039894121E0
4.048728108E1,-4.401407967E0,-8.707429136E0,-1.021949016E0
4.050717008E1,-4.422244228E0,-8.699856992E0,-9.961502966E-1
4.052705808E1,-4.456620886E0,-8.687739807E0,-9.475133760E-1
4.054694608E1,-4.488659827E0,-8.680958206E0,-8.537939843E-1
4.056683508E1,-4.501978907E0,-8.685854080E0,-7.240400297E-1
4.058672308E1,-4.489490131E0,-8.701964913E0,-5.969689970E-1
4.060661108E1,-4.457226365E0,-8.725078372E0,-4.922105006E-1
4.062650008E1,-4.416552840E0,-8.751045856E0,-3.864809645E-1
4.064638808E1,-4.379343207E0,-8.774603704E0,-2.525630615E-1
4.066627608E1,-4.356698402E0,-8.788610124E0,-1.249835585E-1
4.068616508E1,-4.362637127E0,-8.786398707E0,-5.207290433E-2
4.070605308E1,-4.405076803E0,-8.765207813E0,-5.045822770E-2
4.072594108E1,-4.455410804E0,-8.739088885E0,-1.172414886E-1
4.074583008E1,-4.472785806E0,-8.728340533E0,-2.152849421E-1
4.076571808E1,-4.445793597E0,-8.739849608E0,-2.932921162E-1
4.078560608E1,-4.405401908E0,-8.758973511E0,-3.300194827E-1
4.080549508E1,-4.390266390E0,-8.766136351E0,-3.413448085E-1
4.082538308E1,-4.416088279E0,-8.752772539E0,-3.510564855E-1
4.084527108E1,-4.489866400E0,-8.714521809E0,-3.665119921E-1
4.086516008E1,-4.619263236E0,-8.646889404E0,-3.603365649E-1
4.088504808E1,-4.797385212E0,-8.552313614E0,-2.813041729E-1
4.090493608E1,-5.009342979E0,-8.433888786E0,-1.101510270E-1
4.092482508E1,-5.226081136E0,-8.301390295E0,1.053840114E-1
4.094471308E1,-5.412256483E0,-8.174628507E0,3.450358268E-1
4.096460108E1,-5.554736756E0,-8.063517961E0,6.005536325E-1
4.098449008E1,-5.655299510E0,-7.984770584E0,7.050568248E-1
4.100437808E1,-5.704306778E0,-7.961948317E0,5.517086608E-1
4.102426608E1,-5.655087256E0,-8.012630813E0,2.320160005E-1
4.104415508E1,-5.547119588E0,-8.090846093E0,-6.155243775E-2
4.106404308E1,-5.457570065E0,-8.148262827E0,-2.384308163E-1
4.108393108E1,-5.414885391E0,-8.173706401E0,-3.250443792E-1
4.110382008E1,-5.384752935E0,-8.190213091E0,-4.011918281E-1
4.112370808E1,-5.335141064E0,-8.217054734E0,-5.023762505E-1
4.114359608E1,-5.269266332E0,-8.250480343E0,-6.328795257E-1
4.116348508E1,-5.201050376E0,-8.281172377E0,-7.793370751E-1
4.118337308E1,-5.126731680E0,-8.307977768E0,-9.644761486E-1
4.120326108E1,-5.025383645E0,-8.335204158E0,-1.227188040E0
4.122315008E1,-4.906990977E0,-8.360930153E0,-1.500796509E0
4.124303808E1,-4.782415755E0,-8.385391395E0,-1.746379567E0
4.126292608E1,-4.656926321E0,-8.406403949E0,-1.970154410E0
4.128281508E1,-4.537213059E0,-8.421625421E0,-2.173938354E0
4.130270308E1,-4.431941250E0,-8.431461607E0,-2.346161805E0
4.132259108E1,-4.330929723E0,-8.442316378E0,-2.491268502E0
4.134248008E1,-4.227996800E0,-8.458673379E0,-2.609791563E0
4.136236808E1,-4.126145028E0,-8.483272616E0,-2.691670124E0
4.138225608E1,-4.026820130E0,-8.519783800E0,-2.726551981E0
4.140214508E1,-3.939234394E0,-8.568701021E0,-2.701094081E0
4.142203308E1,-3.870201874E0,-8.627635692E0,-2.611812068E0
4.144192108E1,-3.823790769E0,-8.694409141E0,-2.453962096E0
4.146181008E1,-3.814840436E0,-8.754868766E0,-2.243961831E0
4.148169808E1,-3.845516391E0,-8.804877663E0,-1.980461443E0
4.150158608E1,-3.881186745E0,-8.854512922E0,-1.664358919E0
4.152147508E1,-3.923856509E0,-8.880593843E0,-1.405174068E0
4.154136308E1,-3.973931479E0,-8.880168166E0,-1.259598864E0
4.156125108E1,-3.987316633E0,-8.888654230E0,-1.152917657E0
4.158114008E1,-3.985888451E0,-8.901442675E0,-1.055043818E0
4.160102808E1,-3.985711280E0,-8.909440497E0,-9.859375497E-1
4.162091608E1,-3.960558313E0,-8.922920668E0,-9.651930904E-1
4.164080508E1,-3.895464769E0,-8.951300129E0,-9.673109519E-1
4.166069308E1,-3.820837925E0,-8.984743279E0,-9.548214454E-1
4.168058108E1,-3.757399436E0,-9.014027889E0,-9.302337574E-1
4.170047008E1,-3.702743172E0,-9.037238996E0,-9.241866401E-1
4.172035808E1,-3.661270334E0,-9.051444222E0,-9.500254130E-1
4.174024608E1,-3.631304815E0,-9.061548210E0,-9.685423755E-1
4.176013508E1,-3.599554142E0,-9.078388191E0,-9.285458124E-1
4.178002308E1,-3.558877986E0,-9.102861128E0,-8.416670052E-1
4.179991108E1,-3.516766047E0,-9.127860898E0,-7.420151015E-1
4.181980008E1,-3.489324479E0,-9.148639564E0,-6.025971979E-1
4.183968808E1,-3.479435083E0,-9.163365777E0,-4.029321422E-1
4.185957608E1,-3.468227140E0,-9.174502383E0,-1.898160056E-1
4.187946508E1,-3.455368820E0,-9.181299772E0,1.668167343E-2
4.189935308E1,-3.444632163E0,-9.182912434E0,2.114989978E-1
4.191924108E1,-3.444149768E0,-9.178123564E0,3.687682499E-1
4.193913008E1,-3.459500463E0,-9.167438947E0,4.754149949E-1
4.195901808E1,-3.474888873E0,-9.157470614E0,5.495281975E-1
4.197890608E1,-3.468275087E0,-9.155676688E0,6.170555715E-1
4.199879408E1,-3.441540740E0,-9.159998365E0,6.973610120E-1
4.201868308E1,-3.420111572E0,-9.159500767E0,8.015551058E-1
4.203857108E1,-3.419911305E0,-9.148754169E0,9.168434874E-1
4.205845908E1,-3.434900642E0,-9.132395999E0,1.018285297E0
4.207834808E1,-3.454211949E0,-9.118250415E0,1.077972286E0
4.209823608E1,-3.468834373E0,-9.109498302E0,1.104686533E0
4.211812408E1,-3.465404689E0,-9.108354587E0,1.124708861E0
4.213801308E1,-3.444108253E0,-9.113849216E0,1.145416921E0
4.215790108E1,-3.420034681E0,-9.119264322E0,1.174095760E0
4.217778908E1,-3.401171271E0,-9.119945523E0,1.222585477E0
4.219767808E1,-3.393578661E0,-9.115426210E0,1.276224398E0
4.221756608E1,-3.395298035E0,-9.112886764E0,1.289718164E0
4.223745408E1,-3.400207065E0,-9.119649069E0,1.227472945E0
4.225734308E1,-3.405811037E0,-9.137056814E0,1.072722144E0
4.227723108E1,-3.419019020E0,-9.151443889E0,8.930177647E-1
4.229711908E1,-3.458559354E0,-9.141943917E0,8.362586962E-1
4.231700808E1,-3.578010953E0,-9.106864716E0,7.063632390E-1
4.233689608E1,-3.859788860E0,-9.015620086E0,2.381840090E-1
4.235678408E1,-4.205565419E0,-8.860414517E0,-2.058648218E-1
4.237667308E1,-4.466570800E0,-8.718424825E0,-5.243274655E-1
4.239656108E1,-4.611087659E0,-8.620848244E0,-8.092711647E-1
4.241644908E1,-4.689129861E0,-8.548995904E0,-1.078343657E0
4.243633708E1,-4.783177647E0,-8.461935541E0,-1.323987964E0
4.245622621E1,-4.914913369E0,-8.347946995E0,-1.546447476E0
4.247611421E1,-5.065202014E0,-8.230695119E0,-1.683894027E0
4.249600221E1,-5.209408970E0,-8.145843834E0,-1.656326306E0
4.251589121E1,-5.332294055E0,-8.102652206E0,-1.466207159E0
4.253577921E1,-5.455584936E0,-8.053865962E0,-1.268037419E0
4.255566721E1,-5.567638637E0,-7.977228845E0,-1.265433069E0
4.257555621E1,-5.634523183E0,-7.914667146E0,-1.358786498E0
4.259544421E1,-5.659601306E0,-7.888533601E0,-1.405715082E0
4.261533221E1,-5.670847256E0,-7.875629965E0,-1.432489921E0
4.263522121E1,-5.668231212E0,-7.866063920E0,-1.494085952E0
4.265510921E1,-5.645171548E0,-7.862784217E0,-1.595224949E0
4.267499721E1,-5.614404083E0,-7.867766629E0,-1.677140640E0
4.269488621E1,-5.585056323E0,-7.877344953E0,-1.729360368E0
4.271477421E1,-5.563875369E0,-7.883200940E0,-1.770461470E0
4.273466221E1,-5.547901361E0,-7.889084993E0,-1.794217831E0
4.275455021E1,-5.521875989E0,-7.901259481E0,-1.820735392E0
4.277443921E1,-5.478403695E0,-7.926604237E0,-1.841768412E0
4.279432721E1,-5.412847636E0,-7.968428786E0,-1.855085884E0
4.281421521E1,-5.319823113E0,-8.024957913E0,-1.880322759E0
4.283410421E1,-5.201598260E0,-8.091288727E0,-1.926274419E0
4.285399221E1,-5.068728470E0,-8.163086103E0,-1.976900927E0
4.287388021E1,-4.927180243E0,-8.238201774E0,-2.022632732E0
4.289376921E1,-4.776953286E0,-8.312289505E0,-2.079097101E0
4.291365721E1,-4.626276971E0,-8.378761822E0,-2.151749340E0
4.293354521E1,-4.468609140E0,-8.449003254E0,-2.209524070E0
4.295343421E1,-4.321380343E0,-8.523074028E0,-2.217871701E0
4.297332221E1,-4.208275896E0,-8.594605356E0,-2.158530064E0
4.299321021E1,-4.158008845E0,-8.631201324E0,-2.109371352E0
4.301309821E1,-4.254381191E0,-8.595649084E0,-2.061826472E0
4.303298721E1,-4.420659632E0,-8.537810766E0,-1.949267571E0
4.305287521E1,-4.496464106E0,-8.527524928E0,-1.816381409E0
4.307276321E1,-4.493559209E0,-8.555037832E0,-1.689779981E0
4.309265221E1,-4.440887490E0,-8.586274243E0,-1.670484315E0
4.311254021E1,-4.353398818E0,-8.630399671E0,-1.673383365E0
4.313242821E1,-4.268455147E0,-8.691273864E0,-1.574211518E0
4.315231721E1,-4.193857832E0,-8.751268051E0,-1.436305375E0
4.317220521E1,-4.134996835E0,-8.786692237E0,-1.389944410E0
4.319209321E1,-4.091504076E0,-8.804283001E0,-1.407227903E0
4.321198221E1,-4.062903882E0,-8.820209062E0,-1.390260745E0
4.323187021E1,-4.040938232E0,-8.841640277E0,-1.316182369E0
4.325175821E1,-4.023324080E0,-8.865627310E0,-1.204005218E0
4.327164721E1,-4.009997106E0,-8.886777273E0,-1.086833887E0
4.329153521E1,-4.017681224E0,-8.895111895E0,-9.855630355E-1
4.331142321E1,-4.031180983E0,-8.896773673E0,-9.127378649E-1
4.333131121E1,-4.047378648E0,-8.895503073E0,-8.513912903E-1
4.335120021E1,-4.068282444E0,-8.891276706E0,-7.939560644E-1
4.337108821E1,-4.101822950E0,-8.880044205E0,-7.456270728E-1
4.339097621E1,-4.140968012E0,-8.865381142E0,-7.025120435E-1
4.341086521E1,-4.167600910E0,-8.856724339E0,-6.523987010E-1
4.343075321E1,-4.166021869E0,-8.861210323E0,-5.994272030E-1
4.345064121E1,-4.145781732E0,-8.872303661E0,-5.751712714E-1
4.347053004E1,-4.117981145E0,-8.884271742E0,-5.899471488E-1
4.349041804E1,-4.092853028E0,-8.892671852E0,-6.364176759E-1
4.351030604E1,-4.093916637E0,-8.890487916E0,-6.596730758E-1
4.353019504E1,-4.123371986E0,-8.880956370E0,-6.021007692E-1
4.355008304E1,-4.172292716E0,-8.863470857E0,-5.166801479E-1
4.356997104E1,-4.235741730E0,-8.835742190E0,-4.735677864E-1
4.358985904E1,-4.308192532E0,-8.798503613E0,-5.117941049E-1
4.360974804E1,-4.384982554E0,-8.753738499E0,-6.165471561E-1
4.362963604E1,-4.488565102E0,-8.690798485E0,-7.476030663E-1
4.364952404E1,-4.625671492E0,-8.608847419E0,-8.526500496E-1
4.366941304E1,-4.790021228E0,-8.509045973E0,-9.423140319E-1
4.368930104E1,-4.966206899E0,-8.388579297E0,-1.097552637E0
4.370918904E1,-5.127820432E0,-8.256873688E0,-1.328749644E0
4.372907804E1,-5.255475674E0,-8.135534608E0,-1.558573139E0
4.374896604E1,-5.333799713E0,-8.040586351E0,-1.770783652E0
4.376885404E1,-5.381020072E0,-7.964522261E0,-1.961407706E0
4.378874304E1,-5.397959456E0,-7.913691246E0,-2.114616889E0
4.380863104E1,-5.379095753E0,-7.887345446E0,-2.256377517E0
4.382851904E1,-5.354124050E0,-7.866841015E0,-2.383748731E0
4.384840704E1,-5.356246004E0,-7.838982541E0,-2.469230053E0
4.386829604E1,-5.349293665E0,-7.815376747E0,-2.557544060E0
4.388818404E1,-5.267588181E0,-7.809619578E0,-2.738330612E0
4.390807204E1,-5.131267365E0,-7.809606130E0,-2.986010773E0
4.392796104E1,-4.968044094E0,-7.814250573E0,-3.239157497E0
4.394784904E1,-4.796392355E0,-7.827748870E0,-3.457901542E0
4.396773704E1,-4.643520410E0,-7.842403162E0,-3.629122050E0
4.398762604E1,-4.553306935E0,-7.847207819E0,-3.731598597E0
4.400751404E1,-4.519972251E0,-7.844837358E0,-3.776835873E0
4.402740204E1,-4.498823457E0,-7.847115433E0,-3.797301713E0
4.404729104E1,-4.441640319E0,-7.856306087E0,-3.845305599E0
4.406717904E1,-4.352683996E0,-7.872788218E0,-3.912727504E0
4.408706704E1,-4.246158837E0,-7.904455569E0,-3.965585164E0
4.410695604E1,-4.108361306E0,-7.966605624E0,-3.986311789E0
4.412684404E1,-3.949642146E0,-8.044088248E0,-3.991128725E0
4.414673204E1,-3.786782864E0,-8.123287615E0,-3.988556535E0
4.416662004E1,-3.646123998E0,-8.201307013E0,-3.959853723E0
4.418650904E1,-3.546466978E0,-8.279888914E0,-3.886148985E0
4.420639704E1,-3.477824760E0,-8.360081722E0,-3.774902199E0
4.422628504E1,-3.430444771E0,-8.433938488E0,-3.651961274E0
4.424617404E1,-3.394044684E0,-8.499569975E0,-3.531838707E0
4.426606204E1,-3.374229640E0,-8.563436773E0,-3.393854065E0
4.428595004E1,-3.393826291E0,-8.608904137E0,-3.256505601E0
4.430583904E1,-3.485084078E0,-8.634889163E0,-3.086904772E0
4.432572704E1,-3.622196900E0,-8.642164269E0,-2.903238466E0
4.434561504E1,-3.742717955E0,-8.603215381E0,-2.865811900E0
4.436550404E1,-3.813357874E0,-8.564563531E0,-2.888361395E0
4.438539204E1,-3.935897096E0,-8.566208353E0,-2.713829317E0
4.440528004E1,-3.982314340E0,-8.575973203E0,-2.613417129E0
4.442516904E1,-3.928492767E0,-8.592282257E0,-2.641159828E0
4.444505704E1,-3.915374831E0,-8.622252746E0,-2.561781245E0
4.446494442E1,-3.927464826E0,-8.656275355E0,-2.424876584E0
4.448483242E1,-3.926987986E0,-8.687701800E0,-2.310566295E0
4.450472142E1,-3.922711040E0,-8.720654368E0,-2.190579822E0
4.452460942E1,-3.914495117E0,-8.759882169E0,-2.043843361E0
4.454449742E1,-3.911839604E0,-8.791547180E0,-1.908489820E0
4.456438642E1,-3.918161029E0,-8.816667404E0,-1.774964411E0
4.458427442E1,-3.925527351E0,-8.841731493E0,-1.627918924E0
4.460416242E1,-3.924114956E0,-8.863624054E0,-1.507835534E0
4.462405142E1,-3.916869087E0,-8.880821300E0,-1.423113472E0
4.464393942E1,-3.910012349E0,-8.891784829E0,-1.372605954E0
4.466382742E1,-3.896125797E0,-8.902732571E0,-1.340775905E0
4.468371642E1,-3.872512693E0,-8.915919212E0,-1.321412558E0
4.470360442E1,-3.843786200E0,-8.929628593E0,-1.312687342E0
4.472349242E1,-3.819943009E0,-8.941280340E0,-1.302938865E0
4.474338142E1,-3.811869758E0,-8.947858458E0,-1.281249203E0
4.476326942E1,-3.813500547E0,-8.953352501E0,-1.237250659E0
4.478315742E1,-3.828258042E0,-8.955194959E0,-1.176877938E0
4.480304642E1,-3.863951785E0,-8.945366374E0,-1.134190633E0
4.482293442E1,-3.906761882E0,-8.927742282E0,-1.126366327E0
4.484282242E1,-3.973225136E0,-8.898937728E0,-1.121820117E0
4.486271042E1,-4.066642884E0,-8.855584132E0,-1.130105110E0
4.488259942E1,-4.166197286E0,-8.795401080E0,-1.232805313E0
4.490248742E1,-4.234383714E0,-8.727465790E0,-1.462004326E0
4.492237542E1,-4.258816889E0,-8.662951121E0,-1.746956833E0
4.494226442E1,-4.274700851E0,-8.594612373E0,-2.023783025E0
4.496215242E1,-4.310438156E0,-8.513298068E0,-2.275952533E0
4.498204042E1,-4.363227403E0,-8.431203160E0,-2.472486660E0
4.500192942E1,-4.418410501E0,-8.361900791E0,-2.606215990E0
4.502181742E1,-4.446287394E0,-8.319862234E0,-2.691934418E0
4.504170542E1,-4.424859980E0,-8.305808451E0,-2.769525508E0
4.506159442E1,-4.352911161E0,-8.302733400E0,-2.890139241E0
4.508148242E1,-4.204594489E0,-8.318903875E0,-3.058319489E0
4.510137042E1,-4.018144616E0,-8.349940896E0,-3.220110192E0
4.512125942E1,-3.830765328E0,-8.388862887E0,-3.344897375E0
4.514114742E1,-3.673724026E0,-8.446998244E0,-3.374625497E0
4.516103542E1,-3.547905101E0,-8.524642836E0,-3.313451342E0
4.518092442E1,-3.410708957E0,-8.603483768E0,-3.253188183E0
4.520081242E1,-3.305472524E0,-8.669454979E0,-3.185990227E0
4.522070042E1,-3.289802278E0,-8.707273600E0,-3.097852806E0
4.524058842E1,-3.427171792E0,-8.723376247E0,-2.897118770E0
4.526047742E1,-3.603365942E0,-8.744505161E0,-2.604897443E0
4.528036542E1,-3.708799718E0,-8.748268429E0,-2.438996294E0
4.530025342E1,-3.784863808E0,-8.753169565E0,-2.300640354E0
4.532014242E1,-3.819610010E0,-8.779484375E0,-2.137138025E0
4.534003042E1,-3.756929320E0,-8.819788647E0,-2.081570181E0
4.535991842E1,-3.645595995E0,-8.857545873E0,-2.118872493E0
4.537980742E1,-3.579637356E0,-8.875298604E0,-2.156701201E0
4.539969542E1,-3.522875510E0,-8.900927535E0,-2.144519258E0
4.541958342E1,-3.471150455E0,-8.935357111E0,-2.084850322E0
4.543947242E1,-3.435035713E0,-8.965780758E0,-2.012809994E0
4.545936046E1,-3.400550004E0,-8.992568607E0,-1.950911808E0
4.547924846E1,-3.375963924E0,-9.010883256E0,-1.908652957E0
4.549913746E1,-3.367607084E0,-9.024326005E0,-1.859262258E0
4.551902546E1,-3.378081493E0,-9.029363381E0,-1.815292804E0
4.553891346E1,-3.405033357E0,-9.024247068E0,-1.790192023E0
4.555880246E1,-3.455527865E0,-9.010081603E0,-1.764609431E0
4.557869046E1,-3.532309115E0,-8.990257788E0,-1.712934078E0
4.559857846E1,-3.618737979E0,-8.963313818E0,-1.673269344E0
4.561846746E1,-3.702628275E0,-8.933141600E0,-1.650945698E0
4.563835546E1,-3.788716538E0,-8.896870152E0,-1.651502207E0
4.565824346E1,-3.869851041E0,-8.844936937E0,-1.739952453E0
4.567813146E1,-3.902940434E0,-8.790391771E0,-1.931878244E0
4.569802046E1,-3.896691515E0,-8.744061357E0,-2.143196764E0
4.571790846E1,-3.886321478E0,-8.700297872E0,-2.331828087E0
4.573779646E1,-3.905918129E0,-8.646975358E0,-2.491930114E0
4.575768546E1,-3.961360843E0,-8.586513979E0,-2.610649057E0
4.577757346E1,-4.054916586E0,-8.506641598E0,-2.725949718E0
4.579746146E1,-4.162098095E0,-8.418758531E0,-2.835057592E0
4.581735046E1,-4.247799565E0,-8.330576672E0,-2.965435591E0
4.583723846E1,-4.314627393E0,-8.232910044E0,-3.136766903E0
4.585712646E1,-4.357296572E0,-8.125963885E0,-3.349441539E0
4.587701546E1,-4.385382796E0,-8.020368433E0,-3.560644138E0
4.589690346E1,-4.411510494E0,-7.930596716E0,-3.725634145E0
4.591679146E1,-4.477021236E0,-7.836667044E0,-3.844353672E0
4.593668046E1,-4.598438962E0,-7.725728990E0,-3.924737977E0
4.595656846E1,-4.723236378E0,-7.629568605E0,-3.964445542E0
4.597645646E1,-4.830788893E0,-7.559362841E0,-3.969335276E0
4.599634546E1,-4.959798936E0,-7.486339889E0,-3.948574444E0
4.601623346E1,-5.152930714E0,-7.373803791E0,-3.912851172E0
4.603612146E1,-5.339485545E0,-7.203270332E0,-3.979815240E0
4.605601046E1,-5.474227028E0,-7.025703256E0,-4.111985703E0
4.607589846E1,-5.638047300E0,-6.830081733E0,-4.218829243E0
4.609578646E1,-5.791879942E0,-6.623414819E0,-4.338271487E0
4.611567546E1,-5.945219080E0,-6.415235231E0,-4.442433786E0
4.613556346E1,-6.094525393E0,-6.185383523E0,-4.564412844E0
4.615545146E1,-6.224962741E0,-5.930918545E0,-4.723364724E0
4.617534046E1,-6.361798112E0,-5.681878613E0,-4.845606907E0
4.619522846E1,-6.496786932E0,-5.411937225E0,-4.973807695E0
4.621511646E1,-6.645163538E0,-5.136961384E0,-5.068481133E0
4.623500546E1,-6.792742583E0,-4.880163074E0,-5.126281444E0
4.625489346E1,-6.917788798E0,-4.620944018E0,-5.198764699E0
4.627478146E1,-7.048896822E0,-4.367059961E0,-5.241945217E0
4.629467046E1,-7.126359565E0,-4.161469812E0,-5.304078315E0
4.631455846E1,-7.080589315E0,-4.068235373E0,-5.436066345E0
4.633444646E1,-7.099148378E0,-3.980303483E0,-5.476805066E0
4.635433546E1,-7.182503945E0,-3.869190890E0,-5.447667221E0
4.637422346E1,-7.256032682E0,-3.784251020E0,-5.409762645E0
4.639411146E1,-7.306517542E0,-3.723424189E0,-5.383957713E0
4.641400046E1,-7.356690161E0,-3.679274495E0,-5.345857256E0
4.643388846E1,-7.382175835E0,-3.666964060E0,-5.319108583E0
4.645377746E1,-7.359306790E0,-3.675315638E0,-5.344977835E0
4.647366608E1,-7.333422335E0,-3.664734516E0,-5.387646137E0
4.649355408E1,-7.336613746E0,-3.627883609E0,-5.408207286E0
4.651344308E1,-7.340506237E0,-3.577032421E0,-5.436720064E0
4.653333108E1,-7.321182359E0,-3.541608235E0,-5.485741950E0
4.655321908E1,-7.304160529E0,-3.527774892E0,-5.517261366E0
4.657310808E1,-7.319953274E0,-3.504308261E0,-5.511277910E0
4.659299608E1,-7.346687329E0,-3.476062994E0,-5.493564940E0
4.661288408E1,-7.376959534E0,-3.454093250E0,-5.466791124E0
4.663277308E1,-7.418985227E0,-3.443819985E0,-5.416170609E0
4.665266108E1,-7.469042071E0,-3.442591777E0,-5.347720179E0
4.667254908E1,-7.519947930E0,-3.452046725E0,-5.269710136E0
4.669243808E1,-7.570501202E0,-3.459877901E0,-5.191616478E0
4.671232608E1,-7.627280590E0,-3.464550996E0,-5.104659026E0
4.673221408E1,-7.679279294E0,-3.473887245E0,-5.019648111E0
4.675210308E1,-7.723686558E0,-3.481592706E0,-4.945634640E0
4.677199108E1,-7.754852217E0,-3.486782109E0,-4.892929008E0
4.679187908E1,-7.763380966E0,-3.486528340E0,-4.879564612E0
4.681176808E1,-7.756015813E0,-3.485999460E0,-4.891637066E0
4.683165608E1,-7.746446845E0,-3.486977406E0,-4.906082904E0
4.685154408E1,-7.734974023E0,-3.484641736E0,-4.925803809E0
4.687143308E1,-7.725296296E0,-3.479656108E0,-4.944478061E0
4.689132108E1,-7.722314801E0,-3.471718512E0,-4.954704257E0
4.691120908E1,-7.727049876E0,-3.454536762E0,-4.959334082E0
4.693109808E1,-7.743494586E0,-3.436102830E0,-4.946471377E0
4.695098608E1,-7.770203497E0,-3.416218788E0,-4.918278442E0
