"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.340452442E2,-3.700574732E0,-9.024078083E0,-1.052551954E0
1.340651342E2,-3.477097366E0,-9.116899123E0,-1.013922324E0
1.340850232E2,-3.397147802E0,-9.109998824E0,-1.305153644E0
1.341049132E2,-3.519308124E0,-8.987082750E0,-1.755825890E0
1.341248022E2,-3.722160314E0,-8.833738934E0,-2.084867572E0
1.341446912E2,-3.888885774E0,-8.719755067E0,-2.253557112E0
1.341645812E2,-3.965683689E0,-8.657501516E0,-2.357354545E0
1.341844702E2,-3.999332369E0,-8.607203182E0,-2.481437286E0
1.342043602E2,-3.939009276E0,-8.617922882E0,-2.540016738E0
1.342242492E2,-3.728674112E0,-8.711078383E0,-2.539724085E0
1.342441382E2,-3.410879988E0,-8.834704310E0,-2.559302902E0
1.342640282E2,-3.151430843E0,-8.924191267E0,-2.581354507E0
1.342839172E2,-3.162078623E0,-8.822135720E0,-2.899530162E0
1.343038072E2,-3.393856696E0,-8.690158215E0,-3.032982626E0
1.343236962E2,-3.516268449E0,-8.769668654E0,-2.639103655E0
1.343435852E2,-3.669599400E0,-8.888899813E0,-1.938453292E0
1.343634752E2,-3.757294478E0,-8.922014349E0,-1.586349460E0
1.343833642E2,-3.676540045E0,-8.969575601E0,-1.505284540E0
1.344032542E2,-3.518652651E0,-9.017254382E0,-1.595090902E0
1.344231432E2,-3.463538258E0,-9.070495620E0,-1.402175908E0
1.344430322E2,-3.450372082E0,-9.116082852E0,-1.108196105E0
1.344629222E2,-3.358768432E0,-9.185233778E0,-7.656836072E-1
1.344828112E2,-3.151164795E0,-9.277339119E0,-4.871017883E-1
1.345027012E2,-2.903833128E0,-9.364125248E0,-3.420816308E-1
1.345225902E2,-2.695124366E0,-9.426446627E0,-3.383998583E-1
1.345424792E2,-2.573368672E0,-9.456846301E0,-4.265638836E-1
1.345623692E2,-2.570754089E0,-9.454070628E0,-4.978806553E-1
1.345822582E2,-2.664382045E0,-9.429571964E0,-4.694165922E-1
1.346021482E2,-2.782242325E0,-9.403188157E0,-2.743341274E-1
1.346220372E2,-2.862779242E0,-9.381632397E0,1.598339139E-1
1.346419262E2,-2.883446518E0,-9.343212097E0,7.913468175E-1
1.346618162E2,-2.858444408E0,-9.264351869E0,1.495724927E0
1.346817052E2,-2.732624607E0,-9.163507864E0,2.190657005E0
1.347015952E2,-2.489401486E0,-9.059358428E0,2.822586651E0
1.347214842E2,-2.112266016E0,-8.934201701E0,3.457526735E0
1.347413732E2,-1.539805478E0,-8.858931663E0,3.922299396E0
1.347612632E2,-1.256105737E0,-9.001940525E0,3.690984422E0
1.347811522E2,-1.221131786E0,-9.144274033E0,3.335742390E0
1.348010422E2,-1.185402009E0,-9.204267050E0,3.180001508E0
1.348209312E2,-1.400541027E0,-9.267026970E0,2.897723080E0
1.348408202E2,-1.855229725E0,-9.348210297E0,2.324907761E0
1.348607102E2,-2.381977171E0,-9.337951941E0,1.834381478E0
1.348805992E2,-3.031460888E0,-9.226211650E0,1.386853426E0
1.349004896E2,-3.624240502E0,-9.085997173E0,7.386740756E-1
1.349203786E2,-3.927493770E0,-8.989236279E0,-6.727722276E-2
1.349402676E2,-3.893862632E0,-8.971052608E0,-7.708166586E-1
1.349601576E2,-3.682029996E0,-9.027240842E0,-1.089818014E0
1.349800466E2,-3.407312017E0,-9.136149911E0,-1.075676011E0
1.349999366E2,-3.126677240E0,-9.240667722E0,-1.034420981E0
1.350198256E2,-3.044679104E0,-9.221808112E0,-1.387179700E0
1.350397146E2,-3.140203897E0,-9.113639300E0,-1.821211355E0
1.350596046E2,-3.286526375E0,-8.988039939E0,-2.156375365E0
1.350794936E2,-3.383658568E0,-8.897654849E0,-2.370380095E0
1.350993836E2,-3.440036836E0,-8.839801328E0,-2.502034103E0
1.351192726E2,-3.517124189E0,-8.791951808E0,-2.562719723E0
1.351391616E2,-3.476301268E0,-8.830400759E0,-2.485039755E0
1.351590516E2,-3.275212305E0,-8.937982510E0,-2.370976365E0
1.351789406E2,-3.011811613E0,-9.056441837E0,-2.268475844E0
1.351988306E2,-2.859823474E0,-9.103199097E0,-2.277996719E0
1.352187196E2,-3.052515250E0,-8.934493477E0,-2.663286277E0
1.352386086E2,-3.377541795E0,-8.848718331E0,-2.555099047E0
1.352584986E2,-3.889359691E0,-8.838594462E0,-1.728644815E0
1.352783876E2,-4.130520207E0,-8.783412534E0,-1.423568824E0
1.352982776E2,-3.990829933E0,-8.793932260E0,-1.725148180E0
1.353181666E2,-3.521296177E0,-8.956580749E0,-1.901642146E0
1.353380556E2,-3.012759154E0,-9.174870173E0,-1.726594343E0
1.353579456E2,-2.742866005E0,-9.316863374E0,-1.381606134E0
1.353778346E2,-2.683690721E0,-9.385966938E0,-9.682744999E-1
1.353977246E2,-2.655162740E0,-9.429505890E0,-5.202292982E-1
1.354176136E2,-2.545508443E0,-9.473047766E0,-1.337387498E-1
1.354375026E2,-2.390307553E0,-9.513849052E0,9.602144969E-2
1.354573926E2,-2.292581722E0,-9.537516242E0,1.262628105E-1
1.354772816E2,-2.313490195E0,-9.533272918E0,2.339502960E-2
1.354971716E2,-2.445954188E0,-9.499747322E0,-9.049237738E-2
1.355170606E2,-2.635714901E0,-9.449154289E0,-5.102843630E-2
1.355369496E2,-2.819729701E0,-9.390350595E0,3.264206311E-1
1.355568396E2,-2.963637280E0,-9.305447854E0,9.282340828E-1
1.355767286E2,-2.894235800E0,-9.235656658E0,1.600672069E0
1.355966186E2,-2.670678619E0,-9.157361856E0,2.290480963E0
1.356165076E2,-2.439406038E0,-9.028721942E0,2.961010418E0
1.356363966E2,-2.011564537E0,-8.913990800E0,3.567976838E0
1.356562866E2,-1.397274041E0,-8.939917939E0,3.789671389E0
1.356761756E2,-1.116822867E0,-9.082396458E0,3.535378319E0
1.356960656E2,-1.139748777E0,-9.214910737E0,3.165830781E0
1.357159546E2,-1.143279983E0,-9.293917145E0,2.924403048E0
1.357358436E2,-1.294267882E0,-9.396947424E0,2.501668944E0
1.357557336E2,-1.651513463E0,-9.479781420E0,1.908493182E0
1.357756226E2,-2.279900573E0,-9.436158852E0,1.413173059E0
1.357955126E2,-3.021180314E0,-9.290521667E0,8.915052362E-1
1.358154016E2,-3.637570691E0,-9.105319297E0,3.120029687E-1
1.358352906E2,-3.982576003E0,-8.960970839E0,-2.760316106E-1
1.358551806E2,-4.082314299E0,-8.883318061E0,-8.108308364E-1
1.358750696E2,-4.119509023E0,-8.836162605E0,-1.089931450E0
1.358949598E2,-4.145132107E0,-8.829901991E0,-1.042515135E0
1.359148488E2,-4.093490960E0,-8.858278529E0,-1.005157201E0
1.359347378E2,-4.076828734E0,-8.831667851E0,-1.271694122E0
1.359546278E2,-4.168883497E0,-8.721129162E0,-1.672843667E0
1.359745168E2,-4.298175960E0,-8.589820579E0,-1.994175503E0
1.359944068E2,-4.353399988E0,-8.517628516E0,-2.175781835E0
1.360142958E2,-4.323750804E0,-8.510695472E0,-2.260377889E0
1.360341848E2,-4.267407034E0,-8.520093702E0,-2.330952174E0
1.360540748E2,-4.185163607E0,-8.553873652E0,-2.356216677E0
1.360739638E2,-4.009627269E0,-8.651394684E0,-2.304860436E0
1.360938538E2,-3.776119882E0,-8.778207343E0,-2.218123716E0
1.361137428E2,-3.542866848E0,-8.899135364E0,-2.118863722E0
1.361336318E2,-3.462347180E0,-8.892956611E0,-2.272351379E0
1.361535218E2,-3.672297305E0,-8.739346747E0,-2.524717206E0
1.361734108E2,-4.074750634E0,-8.636995330E0,-2.243845033E0
1.361933008E2,-4.429719601E0,-8.597751158E0,-1.640833962E0
1.362131898E2,-4.464557312E0,-8.632790598E0,-1.333703551E0
1.362330788E2,-4.241942702E0,-8.731291038E0,-1.416539009E0
1.362529688E2,-3.720209683E0,-8.889533651E0,-1.836395405E0
1.362728578E2,-3.295264162E0,-9.073407533E0,-1.746601468E0
1.362927478E2,-3.128680789E0,-9.185559468E0,-1.439770435E0
1.363126368E2,-3.088840785E0,-9.251195633E0,-1.053822262E0
1.363325258E2,-3.014761240E0,-9.307148809E0,-7.240697774E-1
1.363524158E2,-2.891000536E0,-9.359306558E0,-5.306769570E-1
1.363723048E2,-2.762836001E0,-9.401436916E0,-4.645570444E-1
1.363921948E2,-2.702024958E0,-9.417854143E0,-4.890466088E-1
1.364120838E2,-2.738992517E0,-9.406106502E0,-5.090993425E-1
1.364319728E2,-2.831484944E0,-9.381660463E0,-4.508086324E-1
1.364518628E2,-2.920866359E0,-9.362570474E0,-2.165967283E-1
1.364717518E2,-2.950837725E0,-9.350992402E0,2.959525627E-1
1.364916418E2,-2.945258019E0,-9.310081773E0,9.401664227E-1
1.365115308E2,-2.954963228E0,-9.223432469E0,1.559673001E0
1.365314198E2,-2.869145690E0,-9.145816528E0,2.087611962E0
1.365513098E2,-2.625327615E0,-9.100787120E0,2.553315938E0
1.365711988E2,-2.333057610E0,-9.025923464E0,3.053790528E0
1.365910888E2,-1.895343817E0,-8.909822320E0,3.641268763E0
1.366109778E2,-1.451998863E0,-8.869259600E0,3.932432913E0
1.366308668E2,-1.316707303E0,-8.987354060E0,3.705379097E0
1.366507568E2,-1.282004225E0,-9.101597545E0,3.428335096E0
1.366706458E2,-1.248217258E0,-9.179011171E0,3.228592747E0
1.366905358E2,-1.520773229E0,-9.284648724E0,2.778243706E0
1.367104248E2,-2.009864606E0,-9.346907537E0,2.198147873E0
1.367303138E2,-2.603352901E0,-9.293720094E0,1.756534572E0
1.367502038E2,-3.265751803E0,-9.167810830E0,1.233771273E0
1.367700928E2,-3.782468204E0,-9.038617769E0,4.821080103E-1
1.367899828E2,-3.952140076E0,-8.972508565E0,-3.328729605E-1
1.368098718E2,-3.814944516E0,-8.996071090E0,-8.677704377E-1
1.368297608E2,-3.590536273E0,-9.070311432E0,-1.036147152E0
1.368496508E2,-3.380418918E0,-9.154814224E0,-9.991191472E-1
1.368695398E2,-3.274553617E0,-9.176350688E0,-1.143659468E0
1.368894298E2,-3.386821034E0,-9.072421108E0,-1.567401119E0
1.369093178E2,-3.602891440E0,-8.913644060E0,-1.949932546E0
1.369292068E2,-3.792160841E0,-8.777182910E0,-2.194689684E0
1.369490968E2,-3.900224987E0,-8.692094228E0,-2.339199526E0
1.369689858E2,-3.976333808E0,-8.625631852E0,-2.454248025E0
1.369888758E2,-4.031892005E0,-8.579889668E0,-2.522987892E0
1.370087648E2,-3.972158604E0,-8.610686368E0,-2.512798242E0
1.370286538E2,-3.791369712E0,-8.702730314E0,-2.474693399E0
1.370485438E2,-3.562054778E0,-8.817141613E0,-2.409542992E0
1.370684328E2,-3.398473658E0,-8.871823019E0,-2.444840001E0
1.370883228E2,-3.545191701E0,-8.773184584E0,-2.588232002E0
1.371082118E2,-3.903009724E0,-8.678625167E0,-2.384131285E0
1.371281008E2,-4.295522493E0,-8.638886320E0,-1.776011940E0
1.371479908E2,-4.411367822E0,-8.657752946E0,-1.348794776E0
1.371678798E2,-4.320234288E0,-8.716378300E0,-1.263490039E0
1.371877698E2,-3.937021223E0,-8.820383894E0,-1.713709857E0
1.372076588E2,-3.471545435E0,-8.978796660E0,-1.888303477E0
1.372275478E2,-3.243714817E0,-9.104652715E0,-1.679204414E0
1.372474378E2,-3.191488071E0,-9.179014095E0,-1.340222320E0
1.372673268E2,-3.155471854E0,-9.249252604E0,-8.546568140E-1
1.372872168E2,-3.051525024E0,-9.315657093E0,-3.779638736E-1
1.373071058E2,-2.905299317E0,-9.369802895E0,-4.645139120E-2
1.373269948E2,-2.785964370E0,-9.406087207E0,6.397270766E-3
1.373468848E2,-2.757588709E0,-9.412246664E0,-2.035464739E-1
1.373667738E2,-2.811436595E0,-9.385266441E0,-4.987247008E-1
1.373866638E2,-2.892236345E0,-9.345131153E0,-7.345571972E-1
1.374065528E2,-2.946074291E0,-9.331093158E0,-6.981836421E-1
1.374264418E2,-2.963816205E0,-9.350757928E0,-1.234447723E-1
1.374463318E2,-2.936071166E0,-9.329165331E0,7.630723869E-1
1.374662208E2,-2.815064500E0,-9.247752793E0,1.670502734E0
1.374861108E2,-2.549005371E0,-9.156232173E0,2.429421478E0
1.375059998E2,-2.261107037E0,-9.066469812E0,2.987077890E0
1.375258898E2,-2.074470784E0,-8.957198215E0,3.420710619E0
1.375457788E2,-1.837878698E0,-8.817170849E0,3.887904027E0
1.375656678E2,-1.326870495E0,-8.775408280E0,4.179439767E0
1.375855578E2,-1.036111776E0,-8.950632961E0,3.879270613E0
1.376054468E2,-1.019883779E0,-9.119113464E0,3.469540425E0
1.376253368E2,-1.135402103E0,-9.195088091E0,3.224488879E0
1.376452258E2,-1.555609478E0,-9.304231049E0,2.692111004E0
1.376651148E2,-2.103629094E0,-9.338747163E0,2.144445291E0
1.376850048E2,-2.768301101E0,-9.259261283E0,1.684843615E0
1.377048938E2,-3.426783537E0,-9.131858055E0,1.049959372E0
1.377247838E2,-3.852000076E0,-9.019516085E0,2.157269367E-1
1.377446728E2,-3.947680405E0,-8.960781974E0,-5.969182358E-1
1.377645618E2,-3.814461829E0,-8.976468299E0,-1.053081785E0
1.377844518E2,-3.596797180E0,-9.060569386E0,-1.097829868E0
1.378043408E2,-3.355478789E0,-9.160566130E0,-1.029988791E0
1.378242308E2,-3.285689639E0,-9.150781399E0,-1.305193551E0
1.378441198E2,-3.422729955E0,-9.026968946E0,-1.742085225E0
1.378640088E2,-3.625056480E0,-8.864805191E0,-2.123749802E0
1.378838988E2,-3.778127815E0,-8.736904365E0,-2.372423990E0
1.379037885E2,-3.864681517E0,-8.662196830E0,-2.503337155E0
1.379236785E2,-3.958118562E0,-8.599501814E0,-2.572537198E0
1.379435675E2,-3.955740499E0,-8.603955054E0,-2.561284524E0
1.379634565E2,-3.799494711E0,-8.683864857E0,-2.527926743E0
1.379833465E2,-3.586713364E0,-8.788160473E0,-2.477863760E0
1.380032355E2,-3.446895036E0,-8.879131454E0,-2.348618513E0
1.380231255E2,-3.508118307E0,-8.807176788E0,-2.522463982E0
1.380430145E2,-3.740586060E0,-8.652336085E0,-2.716832447E0
1.380629035E2,-4.157275019E0,-8.563381224E0,-2.371008963E0
1.380827935E2,-4.529004445E0,-8.530973616E0,-1.716599551E0
1.381026825E2,-4.594642949E0,-8.535662498E0,-1.505936504E0
1.381225725E2,-4.319336448E0,-8.573023868E0,-2.020572319E0
1.381424615E2,-3.826106851E0,-8.700076847E0,-2.430164075E0
1.381623505E2,-3.535227461E0,-8.897120413E0,-2.139976702E0
1.381822405E2,-3.441492208E0,-9.044741558E0,-1.607752316E0
1.382021295E2,-3.413352191E0,-9.144878635E0,-9.779230636E-1
1.382220195E2,-3.323775478E0,-9.218955840E0,-4.466206738E-1
1.382419085E2,-3.162935240E0,-9.285364423E0,-1.181688388E-1
1.382617975E2,-2.999476619E0,-9.340104302E0,-4.086089572E-2
1.382816875E2,-2.903883998E0,-9.369101229E0,-1.533422986E-1
1.383015765E2,-2.887228497E0,-9.369892942E0,-3.242329319E-1
1.383214665E2,-2.922092520E0,-9.355711690E0,-4.100264959E-1
1.383413555E2,-2.935119824E0,-9.360185979E0,-9.002501126E-2
1.383612445E2,-2.855358540E0,-9.357344232E0,7.232861044E-1
1.383811345E2,-2.712016095E0,-9.280570291E0,1.658943227E0
1.384010235E2,-2.582290353E0,-9.129643130E0,2.493491321E0
1.384209135E2,-2.454667855E0,-8.969680266E0,3.123386135E0
1.384408025E2,-2.322565074E0,-8.850968925E0,3.535838495E0
1.384606925E2,-2.014024023E0,-8.808487149E0,3.819736017E0
1.384805815E2,-1.485852780E0,-8.857938806E0,3.945284216E0
1.385004705E2,-1.133896591E0,-8.936614847E0,3.884237238E0
1.385203605E2,-9.653241411E-1,-9.076305998E0,3.595124876E0
1.385402495E2,-8.487605549E-1,-9.258906941E0,3.128633719E0
1.385601385E2,-1.013032451E0,-9.385871043E0,2.667448910E0
1.385800285E2,-1.446100777E0,-9.460169274E0,2.156414249E0
1.385999175E2,-2.075945305E0,-9.430584117E0,1.729347651E0
1.386198075E2,-2.830071379E0,-9.309268425E0,1.250731561E0
1.386396965E2,-3.496534973E0,-9.147021055E0,5.851224650E-1
1.386595865E2,-3.866853466E0,-9.013579407E0,-1.972275707E-1
1.386794755E2,-3.902135857E0,-8.956060932E0,-8.935310771E-1
1.386993645E2,-3.786877004E0,-8.959265791E0,-1.275637338E0
1.387192545E2,-3.621002313E0,-9.027972913E0,-1.272852309E0
1.387391435E2,-3.454696683E0,-9.117907768E0,-1.079310786E0
1.387590335E2,-3.468436763E0,-9.082022821E0,-1.312594079E0
1.387789225E2,-3.644408133E0,-8.949410309E0,-1.691877523E0
1.387988115E2,-3.819619365E0,-8.817742122E0,-1.973328132E0
1.388187015E2,-3.910468140E0,-8.743256196E0,-2.121271459E0
1.388385905E2,-3.953035285E0,-8.700265712E0,-2.216978831E0
1.388584805E2,-3.982719260E0,-8.664571969E0,-2.302006849E0
1.388783695E2,-3.922854589E0,-8.695287977E0,-2.288951185E0
1.388982582E2,-3.729587447E0,-8.779181489E0,-2.291783138E0
1.389181482E2,-3.498132724E0,-8.875554128E0,-2.285549860E0
1.389380372E2,-3.331345868E0,-8.959364024E0,-2.206359264E0
1.389579272E2,-3.447612781E0,-8.833300393E0,-2.514537496E0
1.389778162E2,-3.815526607E0,-8.672393205E0,-2.543124826E0
1.389977052E2,-4.367489439E0,-8.604231627E0,-1.768712861E0
1.390175952E2,-4.630477611E0,-8.584064580E0,-1.052906222E0
1.390374842E2,-4.556852979E0,-8.640942786E0,-8.973767178E-1
1.390573742E2,-4.065221426E0,-8.834182738E0,-1.291240779E0
1.390772632E2,-3.212289541E0,-9.118673753E0,-1.663452015E0
1.390971522E2,-2.622678241E0,-9.334565819E0,-1.491150650E0
1.391170422E2,-2.383026307E0,-9.442799535E0,-1.179321563E0
1.391369312E2,-2.335555395E0,-9.495588198E0,-7.842814075E-1
1.391568212E2,-2.302556779E0,-9.527989959E0,-3.895534570E-1
1.391767102E2,-2.255290812E0,-9.546908040E0,-7.947687177E-2
1.391965992E2,-2.265361179E0,-9.544806551E0,3.035017841E-2
1.392164892E2,-2.402988701E0,-9.510981578E0,-5.433333283E-2
1.392363782E2,-2.619444439E0,-9.451697243E0,-2.000742328E-1
1.392562682E2,-2.775724433E0,-9.404373388E0,-2.986733087E-1
1.392761572E2,-2.811426070E0,-9.395142388E0,-2.516097095E-1
1.392960462E2,-2.793982364E0,-9.403528465E0,5.843169653E-2
1.393159362E2,-2.791558693E0,-9.377556887E0,7.104347283E-1
1.393358252E2,-2.731615377E0,-9.284359871E0,1.604690714E0
1.393557152E2,-2.520297004E0,-9.129186462E0,2.557762161E0
1.393756042E2,-2.096225788E0,-8.955417153E0,3.412104102E0
1.393954932E2,-1.424182051E0,-8.884017972E0,3.909225899E0
1.394153832E2,-1.034103696E0,-9.060131430E0,3.616732969E0
1.394352722E2,-1.017488468E0,-9.210757459E0,3.219124059E0
1.394551622E2,-1.013591444E0,-9.246596798E0,3.115957248E0
1.394750512E2,-1.217126005E0,-9.323271337E0,2.798450222E0
1.394949402E2,-1.611239157E0,-9.399086920E0,2.301559537E0
1.395148302E2,-2.110120088E0,-9.410818774E0,1.794437247E0
1.395347192E2,-2.782842834E0,-9.322517631E0,1.257993072E0
1.395546092E2,-3.442201768E0,-9.169935123E0,5.473939272E-1
1.395744982E2,-3.825241171E0,-9.029563941E0,-2.656750406E-1
1.395943872E2,-3.893491626E0,-8.952208786E0,-9.668338191E-1
1.396142772E2,-3.813832668E0,-8.932969108E0,-1.375796049E0
1.396341662E2,-3.692926867E0,-8.979618194E0,-1.401738390E0
1.396540562E2,-3.516937955E0,-9.079825437E0,-1.193337193E0
1.396739452E2,-3.483895924E0,-9.065113842E0,-1.386461662E0
1.396938342E2,-3.664499458E0,-8.917636539E0,-1.811987811E0
1.397137242E2,-3.886092267E0,-8.761947990E0,-2.088698814E0
1.397336132E2,-4.022111659E0,-8.673210645E0,-2.198666960E0
1.397535032E2,-4.049684789E0,-8.642638478E0,-2.267369990E0
1.397733922E2,-4.053070912E0,-8.602965705E0,-2.407838090E0
1.397932822E2,-4.011166256E0,-8.601154822E0,-2.483298454E0
1.398131712E2,-3.847107126E0,-8.671883327E0,-2.496854347E0
1.398330602E2,-3.622065045E0,-8.758576486E0,-2.530633127E0
1.398529502E2,-3.479518406E0,-8.838226088E0,-2.452521635E0
1.398728392E2,-3.463753143E0,-8.878977672E0,-2.324278162E0
1.398927282E2,-3.668583446E0,-8.737999549E0,-2.534751321E0
1.399126180E2,-4.108594318E0,-8.602576865E0,-2.313263470E0
1.399325070E2,-4.639419465E0,-8.505765685E0,-1.537478140E0
1.399523970E2,-4.762550717E0,-8.509513750E0,-1.068826656E0
1.399722860E2,-4.530580562E0,-8.628421558E0,-1.122622721E0
1.399921760E2,-3.830677620E0,-8.830950397E0,-1.891108971E0
1.400120650E2,-3.210842063E0,-9.085927591E0,-1.836444522E0
1.400319540E2,-2.950612899E0,-9.248959073E0,-1.409520450E0
1.400518440E2,-2.940335248E0,-9.316239476E0,-8.934163255E-1
1.400717330E2,-2.948442998E0,-9.348774553E0,-3.784130859E-1
1.400916230E2,-2.852361550E0,-9.385952320E0,6.352193987E-2
1.401115120E2,-2.688816682E0,-9.427531870E0,3.578007737E-1
1.401314010E2,-2.566773890E0,-9.460013153E0,3.948678817E-1
1.401512910E2,-2.565836581E0,-9.466253886E0,2.064558840E-1
1.401711800E2,-2.676131440E0,-9.437717135E0,-6.267112888E-2
1.401910690E2,-2.814168414E0,-9.393541421E0,-2.792228565E-1
1.402109590E2,-2.914865069E0,-9.362330738E0,-2.939647287E-1
1.402308480E2,-2.999863120E0,-9.340000806E0,-3.636807794E-2
1.402507380E2,-3.005406865E0,-9.324004578E0,5.163199595E-1
1.402706270E2,-2.851375709E0,-9.296158383E0,1.298924897E0
1.402905170E2,-2.588813215E0,-9.210503690E0,2.168123883E0
1.403104060E2,-2.285745303E0,-9.055135569E0,3.002663644E0
1.403302950E2,-1.877346965E0,-8.856856486E0,3.777267398E0
1.403501850E2,-1.190383618E0,-8.865185260E0,4.028346838E0
1.403700740E2,-9.370432055E-1,-9.132042827E0,3.458878904E0
1.403899640E2,-9.887372696E-1,-9.243193134E0,3.133986260E0
1.404098530E2,-1.174440307E0,-9.300060230E0,2.892347442E0
1.404297420E2,-1.602548587E0,-9.384295219E0,2.367052737E0
1.404496320E2,-2.162177118E0,-9.393037391E0,1.825365217E0
1.404695210E2,-2.851773320E0,-9.289573833E0,1.344363610E0
1.404894110E2,-3.541304764E0,-9.119892898E0,7.230624484E-1
1.405093000E2,-4.000284588E0,-8.957312821E0,-1.967098820E-2
1.405291890E2,-4.127091400E0,-8.873287162E0,-6.840890750E-1
1.405490790E2,-4.042892664E0,-8.876392618E0,-1.049173725E0
1.405689680E2,-3.856126456E0,-8.961773077E0,-1.026167344E0
1.405888580E2,-3.634691815E0,-9.072041624E0,-8.504055959E-1
1.406087470E2,-3.499230539E0,-9.090696580E0,-1.162218457E0
1.406286360E2,-3.509622503E0,-9.014395679E0,-1.630739767E0
1.406485260E2,-3.596699823E0,-8.913332988E0,-1.962743795E0
1.406684150E2,-3.675460941E0,-8.835341656E0,-2.159583147E0
1.406883050E2,-3.713948776E0,-8.779200785E0,-2.316959933E0
1.407081940E2,-3.764315230E0,-8.710119440E0,-2.489954340E0
1.407280830E2,-3.737513933E0,-8.695359313E0,-2.580281835E0
1.407479730E2,-3.570072480E0,-8.756826414E0,-2.609347467E0
1.407678620E2,-3.369421475E0,-8.849653301E0,-2.562558632E0
1.407877520E2,-3.231309071E0,-8.919220549E0,-2.498445959E0
1.408076410E2,-3.338924737E0,-8.818922090E0,-2.704490436E0
1.408275300E2,-3.615158021E0,-8.713018489E0,-2.692592230E0
1.408474200E2,-4.039069754E0,-8.685169371E0,-2.118929649E0
1.408673090E2,-4.302744974E0,-8.702354922E0,-1.411207664E0
1.408871990E2,-4.265169597E0,-8.733859720E0,-1.328198690E0
1.409070884E2,-3.967292551E0,-8.776638535E0,-1.862067313E0
1.409269774E2,-3.625677747E0,-8.913923557E0,-1.905924208E0
1.409468674E2,-3.400172859E0,-9.067867881E0,-1.564828198E0
1.409667564E2,-3.273036849E0,-9.176817296E0,-1.144270282E0
1.409866464E2,-3.184102453E0,-9.253887691E0,-6.805488051E-1
1.410065354E2,-3.056503928E0,-9.318017614E0,-2.616110064E-1
1.410264244E2,-2.881989099E0,-9.377099050E0,1.634386767E-2
1.410463144E2,-2.718676366E0,-9.425464295E0,7.425846021E-2
1.410662034E2,-2.623928084E0,-9.452491879E0,-3.844570330E-2
1.410860934E2,-2.591634789E0,-9.459299208E0,-2.029271624E-1
1.411059824E2,-2.584526913E0,-9.459200390E0,-2.825913095E-1
1.411258714E2,-2.589715148E0,-9.461707676E0,-7.446680381E-2
1.411457614E2,-2.663123724E0,-9.430691121E0,4.538143205E-1
1.411656504E2,-2.846111461E0,-9.324439026E0,1.091141823E0
1.411855404E2,-2.913392448E0,-9.210263954E0,1.708590766E0
1.412054294E2,-2.700709334E0,-9.153490999E0,2.270654809E0
1.412253184E2,-2.423484800E0,-9.086336896E0,2.793082770E0
1.412452084E2,-2.090385151E0,-8.982228976E0,3.344543619E0
1.412650974E2,-1.533767496E0,-8.890114864E0,3.853508365E0
1.412849874E2,-1.084557639E0,-8.963929530E0,3.835075895E0
